Scrape started on: 14:19:00
[STARTUP | Fri May 28 14:19:00 2021 | main.py | <module>]: Init Database
[SCRAPE | Fri May 28 14:21:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Spacecake not found on sniffer
[SUCCESS | Fri May 28 14:21:36 2021 | main.py | <module>]: success adding (8674ae28869f4a2696538a560e04ec37, Spacecake, https://bscscan.com/token/0x19b90307d73d9dcc41677b6e8ad72fd4f8114318, 0x19b90307d73d9dcc41677b6e8ad72fd4f8114318)
[SCRAPE | Fri May 28 14:21:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NodongbuToken not found on sniffer
[SUCCESS | Fri May 28 14:21:38 2021 | main.py | <module>]: success adding (4fc7322923b84dc8b54306612b6e6f0b, NodongbuToken, https://bscscan.com/token/0x6dee9baeef3c065f45405e9eb9c007a87a7361ef, 0x6dee9baeef3c065f45405e9eb9c007a87a7361ef)
[SCRAPE | Fri May 28 14:21:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BetBlock not found on sniffer
[SUCCESS | Fri May 28 14:21:39 2021 | main.py | <module>]: success adding (57dc694d8c7b4d7383f18f97e8aef64f, BetBlock, https://bscscan.com/token/0x1b13d23ca83af29d00d61668c87aa2f577c9214f, 0x1b13d23ca83af29d00d61668c87aa2f577c9214f)
[SCRAPE | Fri May 28 14:21:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BTCG Token not found on sniffer
[SUCCESS | Fri May 28 14:21:41 2021 | main.py | <module>]: success adding (8f63d378ae374bd2a1e98e4bbd962da6, BTCG Token, https://bscscan.com/token/0x007c614edeb5af7e370c9723c54af526af0b4364, 0x007c614edeb5af7e370c9723c54af526af0b4364)
[SCRAPE | Fri May 28 14:21:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Coin H not found on sniffer
[SUCCESS | Fri May 28 14:21:42 2021 | main.py | <module>]: success adding (179d9e8320b248eba70ac9cc5c5fc2dc, Coin H, https://bscscan.com/token/0x2b3a90e60880a9ccc712efc9635ddfd124a505b5, 0x2b3a90e60880a9ccc712efc9635ddfd124a505b5)
[SCRAPE | Fri May 28 14:21:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MoonPrince not found on sniffer
[SUCCESS | Fri May 28 14:21:44 2021 | main.py | <module>]: success adding (949c6488d9284ae9a0ea86a31a83439d, MoonPrince, https://bscscan.com/token/0xaadcc26ed3c4395b2f74ff1fc17e86e47fe86696, 0xaadcc26ed3c4395b2f74ff1fc17e86e47fe86696)
[SCRAPE | Fri May 28 14:21:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ShibeSwap not found on sniffer
[SUCCESS | Fri May 28 14:21:45 2021 | main.py | <module>]: success adding (40c04373f61c443f8bd56dbd5a743496, ShibeSwap, https://bscscan.com/token/0xf31a81961747add3b8689906cb8cf848dd6f057f, 0xf31a81961747add3b8689906cb8cf848dd6f057f)
[SCRAPE | Fri May 28 14:21:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Quadra Token not found on sniffer
[SUCCESS | Fri May 28 14:21:46 2021 | main.py | <module>]: success adding (53fe032d75a247bd934fbb5abc64b472, Quadra Token, https://bscscan.com/token/0x0f4fe115404e66c7b527c91303e4cbedf398e4a6, 0x0f4fe115404e66c7b527c91303e4cbedf398e4a6)
[SCRAPE | Fri May 28 14:21:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chelsea Fan Token not found on sniffer
[SUCCESS | Fri May 28 14:21:48 2021 | main.py | <module>]: success adding (89d043cad4884a17a0a7170b1bb0096d, Chelsea Fan Token, https://bscscan.com/token/0xaf78c9d2727f54bcb9ffa66d3e818a9877b57070, 0xaf78c9d2727f54bcb9ffa66d3e818a9877b57070)
[SCRAPE | Fri May 28 14:21:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chelsea Fan Token not found on sniffer
[SUCCESS | Fri May 28 14:21:49 2021 | main.py | <module>]: success adding (aa00af11428d4e0a9cd014936fec1c36, Chelsea Fan Token, https://bscscan.com/token/0x71604d99fdf6623a681cd62f3a8aa496542f0321, 0x71604d99fdf6623a681cd62f3a8aa496542f0321)
[SCRAPE | Fri May 28 14:21:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BullSwap not found on sniffer
[SUCCESS | Fri May 28 14:21:51 2021 | main.py | <module>]: success adding (54e271eb6a5942eca5e8a5d5b2fb7d5e, BullSwap, https://bscscan.com/token/0xf8c2618cb6afdebc804639dec0aa49cb6c8b4b0e, 0xf8c2618cb6afdebc804639dec0aa49cb6c8b4b0e)
[SCRAPE | Fri May 28 14:21:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Gamer not found on sniffer
[SUCCESS | Fri May 28 14:21:52 2021 | main.py | <module>]: success adding (8649d39b5fb944c4818b0294fb5f2400, Gamer, https://bscscan.com/token/0xe0d3ca1cfd5e60d222220c8de2744d33c5901c03, 0xe0d3ca1cfd5e60d222220c8de2744d33c5901c03)
[SCRAPE | Fri May 28 14:21:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GREENDRAGON not found on sniffer
[SUCCESS | Fri May 28 14:21:54 2021 | main.py | <module>]: success adding (c32f6f41d6f54082af2f60fea6b6081f, GREENDRAGON, https://bscscan.com/token/0x7763124808d63a4f5f0568832f1dfe685adebdbd, 0x7763124808d63a4f5f0568832f1dfe685adebdbd)
[SCRAPE | Fri May 28 14:21:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: The Token not found on sniffer
[SUCCESS | Fri May 28 14:21:55 2021 | main.py | <module>]: success adding (4ecfe92ccee042ffb630705a67044b80, The Token, https://bscscan.com/token/0x36ab49e7b09d0a09c403d40365688e7a67958524, 0x36ab49e7b09d0a09c403d40365688e7a67958524)
[SCRAPE | Fri May 28 14:21:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFE DEVIL not found on sniffer
[SUCCESS | Fri May 28 14:21:56 2021 | main.py | <module>]: success adding (ba36cda0f557427ba52f6f244e968f90, SAFE DEVIL, https://bscscan.com/token/0x3946f46b45e7fa5a55071ff52038acf759796529, 0x3946f46b45e7fa5a55071ff52038acf759796529)
[SCRAPE | Fri May 28 14:21:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Beach Inu not found on sniffer
[SUCCESS | Fri May 28 14:21:58 2021 | main.py | <module>]: success adding (bdbeaa7584c24bf890d7a9e38b7a72a4, Beach Inu, https://bscscan.com/token/0x9e8a7abdf7c31345ba577465e91675e0c8fb3281, 0x9e8a7abdf7c31345ba577465e91675e0c8fb3281)
[SCRAPE | Fri May 28 14:21:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GRAVE not found on sniffer
[SUCCESS | Fri May 28 14:21:59 2021 | main.py | <module>]: success adding (ed29181d97414f648e1f36b127d28099, GRAVE, https://bscscan.com/token/0xbeb1e767a3cf5d9f5a034c6abc49344374c528c7, 0xbeb1e767a3cf5d9f5a034c6abc49344374c528c7)
[SCRAPE | Fri May 28 14:22:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RayToken not found on sniffer
[SUCCESS | Fri May 28 14:22:01 2021 | main.py | <module>]: success adding (bfb3a343261e42a2bc11d96dd71de8d8, RayToken, https://bscscan.com/token/0x443ec0a32bf886e2c0e010e2833b4c88f24083c6, 0x443ec0a32bf886e2c0e010e2833b4c88f24083c6)
[SCRAPE | Fri May 28 14:22:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Nocean not found on sniffer
[SUCCESS | Fri May 28 14:22:02 2021 | main.py | <module>]: success adding (991eac3caa9e425294744db895982a37, Nocean, https://bscscan.com/token/0xd1099a967325a443d4e57b878f0b78b6f6e334e8, 0xd1099a967325a443d4e57b878f0b78b6f6e334e8)
[SCRAPE | Fri May 28 14:22:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SheepFinance not found on sniffer
[SUCCESS | Fri May 28 14:22:04 2021 | main.py | <module>]: success adding (39e3980aaa9e466d8c40479189949b05, SheepFinance, https://bscscan.com/token/0x49967f2e8570019d6abb4147410b744684c5edfb, 0x49967f2e8570019d6abb4147410b744684c5edfb)
[SCRAPE | Fri May 28 14:22:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Joss Money not found on sniffer
[SUCCESS | Fri May 28 14:22:05 2021 | main.py | <module>]: success adding (e22b5bfdc33343fd8317143948909472, Joss Money, https://bscscan.com/token/0x691119ce673697788e8eeb3a8fcffae384d1d8f3, 0x691119ce673697788e8eeb3a8fcffae384d1d8f3)
[SCRAPE | Fri May 28 14:22:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Test Token not found on sniffer
[SUCCESS | Fri May 28 14:22:06 2021 | main.py | <module>]: success adding (fb562470dc854d9f855f9cf7e55a5c58, Test Token, https://bscscan.com/token/0x119267d380c85f7e05c1a8e537c5843850d20816, 0x119267d380c85f7e05c1a8e537c5843850d20816)
[SCRAPE | Fri May 28 14:22:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TESTEEE123 not found on sniffer
[SUCCESS | Fri May 28 14:22:08 2021 | main.py | <module>]: success adding (c3e6a75710434093a16ccf7b701b3a11, TESTEEE123, https://bscscan.com/token/0x6426d7ed390f70412152fca042b476f1c76e1a84, 0x6426d7ed390f70412152fca042b476f1c76e1a84)
[SCRAPE | Fri May 28 14:22:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AndroMan not found on sniffer
[SUCCESS | Fri May 28 14:22:09 2021 | main.py | <module>]: success adding (954f640347754d239c394bff13a3947d, AndroMan, https://bscscan.com/token/0xbf0fd0de0199f6d2c4d9dcd5534f8da217690cae, 0xbf0fd0de0199f6d2c4d9dcd5534f8da217690cae)
[SCRAPE | Fri May 28 14:22:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TestPokerTits not found on sniffer
[SUCCESS | Fri May 28 14:22:11 2021 | main.py | <module>]: success adding (b74a65985aeb430287807f1d474268db, TestPokerTits, https://bscscan.com/token/0xbbbd9a58a4d6b9445aa3a3042ae1855b80160022, 0xbbbd9a58a4d6b9445aa3a3042ae1855b80160022)
[SCRAPE | Fri May 28 14:22:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: IslandCoin not found on sniffer
[SUCCESS | Fri May 28 14:22:12 2021 | main.py | <module>]: success adding (f967230f01e74c378c44363d3c32ea1d, IslandCoin, https://bscscan.com/token/0xbcd15abe93ce79f045626b657e50fca2498ed2d7, 0xbcd15abe93ce79f045626b657e50fca2498ed2d7)
[SCRAPE | Fri May 28 14:22:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TUSD not found on sniffer
[SUCCESS | Fri May 28 14:22:14 2021 | main.py | <module>]: success adding (13b82ed99ed14e71bd0a67d2cd7479d0, TUSD, https://bscscan.com/token/0x1d7d772c16ed18d0d023b1f90d4da28e9632d51a, 0x1d7d772c16ed18d0d023b1f90d4da28e9632d51a)
[SCRAPE | Fri May 28 14:22:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Treetokenofficial not found on sniffer
[SUCCESS | Fri May 28 14:22:15 2021 | main.py | <module>]: success adding (98dcc927ad074bfba134c78db26af7ef, Treetokenofficial, https://bscscan.com/token/0x2d26b22a55c64bc9c57ebde6a7f0667ae6cd12e0, 0x2d26b22a55c64bc9c57ebde6a7f0667ae6cd12e0)
[SCRAPE | Fri May 28 14:22:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Shikoku Ken not found on sniffer
[SUCCESS | Fri May 28 14:22:16 2021 | main.py | <module>]: success adding (289ecf10ff7b462eae270fee056c48cd, Shikoku Ken, https://bscscan.com/token/0x09793d8d782df7f910002899f9b6d42a0a7b9699, 0x09793d8d782df7f910002899f9b6d42a0a7b9699)
[SCRAPE | Fri May 28 14:22:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Rainbow Shiba not found on sniffer
[SUCCESS | Fri May 28 14:22:18 2021 | main.py | <module>]: success adding (4789506ad973455cb0287310413a5ad8, Rainbow Shiba, https://bscscan.com/token/0xe5f4e296af71c85c3bee49baf593c0864ef900bc, 0xe5f4e296af71c85c3bee49baf593c0864ef900bc)
[SCRAPE | Fri May 28 14:22:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TheGem not found on sniffer
[SUCCESS | Fri May 28 14:22:19 2021 | main.py | <module>]: success adding (2fcc32a3e80b494980a0a8c158a1abd8, TheGem, https://bscscan.com/token/0x62e7fd161e5bad5fc8f6f74804d330cc49303743, 0x62e7fd161e5bad5fc8f6f74804d330cc49303743)
[SCRAPE | Fri May 28 14:22:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: XUSD not found on sniffer
[SUCCESS | Fri May 28 14:22:21 2021 | main.py | <module>]: success adding (f555106998384ce59a990afd9829d9c1, XUSD, https://bscscan.com/token/0xed6642f177eb7492a0abfce6a4ab8864d8ffafd7, 0xed6642f177eb7492a0abfce6a4ab8864d8ffafd7)
[SCRAPE | Fri May 28 14:22:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mummie not found on sniffer
[SUCCESS | Fri May 28 14:22:22 2021 | main.py | <module>]: success adding (33b75e8b559f42749e6cacbc37d15c89, Mummie, https://bscscan.com/token/0xaa154035d064d22e3c74bd9fec22162c2f1de8b6, 0xaa154035d064d22e3c74bd9fec22162c2f1de8b6)
[SCRAPE | Fri May 28 14:22:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PompIt not found on sniffer
[SUCCESS | Fri May 28 14:22:23 2021 | main.py | <module>]: success adding (73223ae9f7a64e3385fc30c691cc6967, PompIt, https://bscscan.com/token/0x55dab896a307367337c249211f9a89f1f8bd77f1, 0x55dab896a307367337c249211f9a89f1f8bd77f1)
[SCRAPE | Fri May 28 14:22:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hodl4Ever not found on sniffer
[SUCCESS | Fri May 28 14:22:25 2021 | main.py | <module>]: success adding (31a196ae0f6544248845337a6b4b07ca, Hodl4Ever, https://bscscan.com/token/0x9a21642a1756fe0cc7d2fd1d50b34a07e45054cb, 0x9a21642a1756fe0cc7d2fd1d50b34a07e45054cb)
[SCRAPE | Fri May 28 14:22:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SwapFlix not found on sniffer
[SUCCESS | Fri May 28 14:22:26 2021 | main.py | <module>]: success adding (6731b9c4aa4c49f681e891a8a584b8f1, SwapFlix, https://bscscan.com/token/0x4d47e7c4d64a76162e7acdaa0d09a0bde45f9a0f, 0x4d47e7c4d64a76162e7acdaa0d09a0bde45f9a0f)
[SCRAPE | Fri May 28 14:22:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SHIBA INU not found on sniffer
[SUCCESS | Fri May 28 14:22:28 2021 | main.py | <module>]: success adding (fbbdb121c9ab46cbbcdcb3b421586dc2, SHIBA INU, https://bscscan.com/token/0xf1dfc3ba462968f9463bd9f9d0e69c29ed695811, 0xf1dfc3ba462968f9463bd9f9d0e69c29ed695811)
[SCRAPE | Fri May 28 14:22:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Parallel.Finance not found on sniffer
[SUCCESS | Fri May 28 14:22:29 2021 | main.py | <module>]: failure on token(5cb50af29e504de3802ef2b9f15796d4, Parallel.Finance, https://bscscan.com/token/0xac2ee20830b280375015e38c2f87969d42d23d45, 0xac2ee20830b280375015e38c2f87969d42d23d45)
[SCRAPE | Fri May 28 14:22:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BullFinance.io not found on sniffer
[SUCCESS | Fri May 28 14:22:31 2021 | main.py | <module>]: failure on token(568a59efb4954a60a6d6088c221ad727, BullFinance.io, https://bscscan.com/token/0x0ae5db2332bead8b9c43a93b80a5dcc1f1d01431, 0x0ae5db2332bead8b9c43a93b80a5dcc1f1d01431)
[SCRAPE | Fri May 28 14:22:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ApeTest not found on sniffer
[SUCCESS | Fri May 28 14:22:32 2021 | main.py | <module>]: failure on token(ad00ed19321740cdbdb8c7e5304f6490, ApeTest, https://bscscan.com/token/0x4ac278f30d243a2b6ce47e0bf069aa753484bf62, 0x4ac278f30d243a2b6ce47e0bf069aa753484bf62)
[SCRAPE | Fri May 28 14:22:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BloodDiamond not found on sniffer
[SUCCESS | Fri May 28 14:22:33 2021 | main.py | <module>]: failure on token(ba00e60dc787497b81073fc49b24a567, BloodDiamond, https://bscscan.com/token/0x27aa57867bc2ce2e139f343dc1d557491bc56799, 0x27aa57867bc2ce2e139f343dc1d557491bc56799)
[SCRAPE | Fri May 28 14:22:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TukTuk Token not found on sniffer
[SUCCESS | Fri May 28 14:22:35 2021 | main.py | <module>]: failure on token(67a7144ea2e843679e8edd57dfed4c69, TukTuk Token, https://bscscan.com/token/0x8b7aea1735ba0994a41f719563f6aea565da77f1, 0x8b7aea1735ba0994a41f719563f6aea565da77f1)
[SCRAPE | Fri May 28 14:22:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CANIM OZGUR HOCAM not found on sniffer
[SUCCESS | Fri May 28 14:22:36 2021 | main.py | <module>]: failure on token(96f608c87d78496eb47832faf9f99d74, CANIM OZGUR HOCAM, https://bscscan.com/token/0x8fd6f675a14ee1b77401ef9656099d642f2e4cec, 0x8fd6f675a14ee1b77401ef9656099d642f2e4cec)
[SCRAPE | Fri May 28 14:22:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: THE not found on sniffer
[SUCCESS | Fri May 28 14:22:38 2021 | main.py | <module>]: failure on token(724caa051d1840f3a9dc37ef705ac5a1, THE, https://bscscan.com/token/0xc9a6b3a0d93314a4b5806a0dd1ff4cc664c019c4, 0xc9a6b3a0d93314a4b5806a0dd1ff4cc664c019c4)
[SCRAPE | Fri May 28 14:22:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MUSEUMART not found on sniffer
[SUCCESS | Fri May 28 14:22:39 2021 | main.py | <module>]: failure on token(e3d5f519f9d34b0db53ff132fe8a8b7a, MUSEUMART, https://bscscan.com/token/0xb7db15bde0083706c239f2f7ca7be42740c4236e, 0xb7db15bde0083706c239f2f7ca7be42740c4236e)
[SCRAPE | Fri May 28 14:22:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: summerINU not found on sniffer
[SUCCESS | Fri May 28 14:22:41 2021 | main.py | <module>]: failure on token(a52404c58efb48b7b61057eac43dafca, summerINU, https://bscscan.com/token/0xf64d3420cadbd6274c426b6c116d72539ced784f, 0xf64d3420cadbd6274c426b6c116d72539ced784f)
[SCRAPE | Fri May 28 14:22:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: USA Token not found on sniffer
[SUCCESS | Fri May 28 14:22:42 2021 | main.py | <module>]: failure on token(b5720db7399b40ffa8ca2dca171b6ef7, USA Token, https://bscscan.com/token/0x9d8d43ccfaeea5cbb76fe9d1eaaa1bdb9e7a3424, 0x9d8d43ccfaeea5cbb76fe9d1eaaa1bdb9e7a3424)
[SCRAPE | Fri May 28 14:22:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KINGHASBULLA not found on sniffer
[SUCCESS | Fri May 28 14:22:43 2021 | main.py | <module>]: failure on token(36d7da194e5d4d81ba418bab2e25f1b6, KINGHASBULLA, https://bscscan.com/token/0x450f33f39a2621d0daf29448020bbd7ab720cd06, 0x450f33f39a2621d0daf29448020bbd7ab720cd06)
[SCRAPE | Fri May 28 14:22:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CATDOG TOKEN   not found on sniffer
[SUCCESS | Fri May 28 14:22:45 2021 | main.py | <module>]: failure on token(f2da9d453beb494ebd2be3eb08145bf8, CATDOG TOKEN  , https://bscscan.com/token/0xe9670838c55f115ced54fa41728e692bc98d833e, 0xe9670838c55f115ced54fa41728e692bc98d833e)
[SCRAPE | Fri May 28 14:22:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CoinNature not found on sniffer
[SUCCESS | Fri May 28 14:22:46 2021 | main.py | <module>]: failure on token(3db0bd07c156467187627c7dcf85f90d, CoinNature, https://bscscan.com/token/0x77c154f8be2539d7bcfd3adf906021f69143ead7, 0x77c154f8be2539d7bcfd3adf906021f69143ead7)
[SCRAPE | Fri May 28 14:22:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  TikTok Finance not found on sniffer
[SUCCESS | Fri May 28 14:22:48 2021 | main.py | <module>]: failure on token(a619d55bc3db4d8e8268f50306540e71,  TikTok Finance, https://bscscan.com/token/0x54fcf6a37114df3589a9108f158c6f829fdcadcd, 0x54fcf6a37114df3589a9108f158c6f829fdcadcd)
[SCRAPE | Fri May 28 14:22:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Golden Kishu Inu not found on sniffer
[SUCCESS | Fri May 28 14:22:49 2021 | main.py | <module>]: failure on token(d4626b920cb44148b171a1240ec592a5, Golden Kishu Inu, https://bscscan.com/token/0xc78d7e1a7d3d597967dfaf1042fe882cf9311180, 0xc78d7e1a7d3d597967dfaf1042fe882cf9311180)
[SCRAPE | Fri May 28 14:22:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RECEP IVEDIK COIN not found on sniffer
[SUCCESS | Fri May 28 14:22:51 2021 | main.py | <module>]: failure on token(f5d091720a6b4dd7b97b64f246819e93, RECEP IVEDIK COIN, https://bscscan.com/token/0x0a1fbec89d7924549d64778738a77491079e980a, 0x0a1fbec89d7924549d64778738a77491079e980a)
[SCRAPE | Fri May 28 14:22:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Space X Finance not found on sniffer
[SUCCESS | Fri May 28 14:22:52 2021 | main.py | <module>]: failure on token(b872ffca530e49819bbc452f1f10a3eb,  Space X Finance, https://bscscan.com/token/0x6743e2965b7923e89e91ddfd4019fbccad3ccbfc, 0x6743e2965b7923e89e91ddfd4019fbccad3ccbfc)
[SCRAPE | Fri May 28 14:22:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BigPeePee not found on sniffer
[SUCCESS | Fri May 28 14:22:53 2021 | main.py | <module>]: failure on token(37d5c21b8b31456ba29acdfe524fc752, BigPeePee, https://bscscan.com/token/0x72cc04a29433095f8d3963036f0186e355b24804, 0x72cc04a29433095f8d3963036f0186e355b24804)
[SCRAPE | Fri May 28 14:22:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PlanetMoon not found on sniffer
[SUCCESS | Fri May 28 14:22:55 2021 | main.py | <module>]: failure on token(deb7c689065541888fb7882c2493dfab, PlanetMoon, https://bscscan.com/token/0x2c71fc09e4e94bc484cce2bce8ecdf6d5f581566, 0x2c71fc09e4e94bc484cce2bce8ecdf6d5f581566)
[SCRAPE | Fri May 28 14:22:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DragonSwap not found on sniffer
[SUCCESS | Fri May 28 14:22:56 2021 | main.py | <module>]: failure on token(6ea0ecca2a8a4ab3a026536c1778cfe2, DragonSwap, https://bscscan.com/token/0x9c431a71952d671cea1621744b764a4977644a10, 0x9c431a71952d671cea1621744b764a4977644a10)
[SCRAPE | Fri May 28 14:22:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NEW THEMISB not found on sniffer
[SUCCESS | Fri May 28 14:22:58 2021 | main.py | <module>]: failure on token(393af51313b54413a8a920d7ddbe02cf, NEW THEMISB, https://bscscan.com/token/0x7f93f2ea8a791eff007203157d156499be985411, 0x7f93f2ea8a791eff007203157d156499be985411)
[SCRAPE | Fri May 28 14:22:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chelsea Fans Token not found on sniffer
[SUCCESS | Fri May 28 14:22:59 2021 | main.py | <module>]: failure on token(a238a8401ba845039cd53b3cb1de6849, Chelsea Fans Token, https://bscscan.com/token/0x059808b84fcab064a6e9f85c49e9249b69c2ba7a, 0x059808b84fcab064a6e9f85c49e9249b69c2ba7a)
[SCRAPE | Fri May 28 14:23:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KingKratos not found on sniffer
[SUCCESS | Fri May 28 14:23:01 2021 | main.py | <module>]: failure on token(3d0e28bd34674597984b9c4960dc4ea8, KingKratos, https://bscscan.com/token/0x2ca0e0b507d98ed086c930fd3a884a5a9ba43a88, 0x2ca0e0b507d98ed086c930fd3a884a5a9ba43a88)
[SCRAPE | Fri May 28 14:23:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CharityProtocol not found on sniffer
[SUCCESS | Fri May 28 14:23:02 2021 | main.py | <module>]: failure on token(34e0502295cc4e4e9430f3b880a587d0, CharityProtocol, https://bscscan.com/token/0xa609d10a8ad6accb422f521c2d43a48f122530b9, 0xa609d10a8ad6accb422f521c2d43a48f122530b9)
[SCRAPE | Fri May 28 14:23:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  PornHub Finance not found on sniffer
[SUCCESS | Fri May 28 14:23:03 2021 | main.py | <module>]: failure on token(172ccef2ca4141a48750c9505987f83a,  PornHub Finance, https://bscscan.com/token/0xfa34e79148b390d721f118455c8008c877c80168, 0xfa34e79148b390d721f118455c8008c877c80168)
[SCRAPE | Fri May 28 14:23:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FuckCancer not found on sniffer
[SUCCESS | Fri May 28 14:23:05 2021 | main.py | <module>]: failure on token(1e1cb6b2e1654ec0b79055526aff0d9b, FuckCancer, https://bscscan.com/token/0xa979a7f32dcbe37469fc0f88bcf47b64a46b0ee8, 0xa979a7f32dcbe37469fc0f88bcf47b64a46b0ee8)
[SCRAPE | Fri May 28 14:23:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bounty Hunter not found on sniffer
[SUCCESS | Fri May 28 14:23:06 2021 | main.py | <module>]: failure on token(db106e93e0324f6aa22cdc97dee50794, Bounty Hunter, https://bscscan.com/token/0x82b6568b162dff88ce410745b927b0e7971d1a98, 0x82b6568b162dff88ce410745b927b0e7971d1a98)
