Scrape started on: 23:11:06
[STARTUP | Fri May 28 23:11:06 2021 | main.py | <module>]: Init Database
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Tamagotchi Inu failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Endex failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Sewa failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SEJONG failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BitCoin Up failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Eter Token failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: TREKS failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KakuKaku Inu failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Meme Inu failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: LACC failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Miki Inu failed eth check
[LOG | Fri May 28 23:11:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Mojito failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Max failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Immutable X failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: DOBBY www.dobbytoken.com failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ETH Anicent Chinese God YAO failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: EXCOIN failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Fama Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Capsule Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Smoothy.Finance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Big Eggs failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Canyon Investments failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Martini failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: MATICSWAP failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GLOBAL ORGANICA failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KAWAII failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SDS  Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Donkey Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Gro Vault Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: XXDS  Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Lone Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Gro Vault Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Whole Picture failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KISHUSWAP failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Firaxis Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Bety Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: PWRD Stablecoin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Sakura Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Nano Factory Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SmartShiba failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Soulja Boy Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Korea Blackhole failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Lith Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Donald Trump failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Shiba Jiro failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Party Doge69 failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Flow Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Genda Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Isoroku Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Varchain failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: TDT Data Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SEXYBA INU failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: iMe failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Shiba Inu Bone failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: t.me/koinuchat failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: United States Of America failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Browntrip failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Fan Football Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Yaman failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GuardiansTokens failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Treasury failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Amoney failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: MOVD failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Samp Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: OWO failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Curve.fi USD-BTC-ETH failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: OLIVEC COIN failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Lossless Protocol failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: OpenlakeAsset failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: UwU failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BrightLife failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Lossless failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SkyClout failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ITTX failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Golden Market Token failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: NCN Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Freedom failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Doge Butter Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: HoTi failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KrautFunDing failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: tadakichi.com failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: RedPillBluePill failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ReaNance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Nakamot-Os failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: American Shiba Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SVA failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Freedom failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Shiba Swap failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Global Special Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: JackieChange failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Kola Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Messiah Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: sexy vacation girls failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Legendary Cards failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Bat True Dollar failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Stratos failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: BUZZARD failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: CJY failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: InfluencerInu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SeedifyFund failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Vira Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Bitcoin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: ReaNance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Influencer Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: RealNance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: SAMOYED failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: KREEP failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: GenZ Coin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Realnance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Realnance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: WCC Top Builds failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Nutcoin failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Virtue Poker failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Uncle Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ethereum Crown failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: vUNI Pool failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Kaiken failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Ice Shiba Inu failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Realnance failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Cougar  failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: bBeta failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: Rawr failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: bBeta failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: MagicInernetMoney failed eth check
[LOG | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | parseFomo]: coin: xShiba Inu failed eth check
[STARTUP | Fri May 28 23:11:27 2021 | main.py | <module>]: Parse the Fomo HTML
[STARTUP | Fri May 28 23:11:27 2021 | main.py | <module>]: Beginning Coin Loop
[SCRAPE | Fri May 28 23:11:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: testingcoin123 not found on sniffer
[SUCCESS | Fri May 28 23:11:27 2021 | main.py | <module>]: success adding (aa1af37fe061498f80ad88ee3473a1d0, testingcoin123, https://bscscan.com/token/0x8c0e075f87ce8cf81ab1390d519b322cf4cc78b1, 0x8c0e075f87ce8cf81ab1390d519b322cf4cc78b1)
[SCRAPE | Fri May 28 23:11:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Oracle not found on sniffer
[SUCCESS | Fri May 28 23:11:29 2021 | main.py | <module>]: success adding (109a0f03bc7a4b648c1315551ce10d69, Oracle, https://bscscan.com/token/0x4416ca900cbfa9e01d44c6db8fe7e9216b3b6e39, 0x4416ca900cbfa9e01d44c6db8fe7e9216b3b6e39)
[SCRAPE | Fri May 28 23:11:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Yuki Inu not found on sniffer
[SUCCESS | Fri May 28 23:11:30 2021 | main.py | <module>]: success adding (35d948f538c44e11b42617aa646c6b3c, Yuki Inu, https://bscscan.com/token/0x56a4a179f2d096f3fc8960b59168de25607e258a, 0x56a4a179f2d096f3fc8960b59168de25607e258a)
[SCRAPE | Fri May 28 23:11:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: abcv not found on sniffer
[SUCCESS | Fri May 28 23:11:32 2021 | main.py | <module>]: success adding (ac9427f790fb4e828b995350ff23b817, abcv, https://bscscan.com/token/0xc0e657674628f143d5342f92367bc041027face1, 0xc0e657674628f143d5342f92367bc041027face1)
[SCRAPE | Fri May 28 23:11:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PinkFloyd not found on sniffer
[SUCCESS | Fri May 28 23:11:33 2021 | main.py | <module>]: success adding (3fa464ec1ca1408db387169b30ccb43c, PinkFloyd, https://bscscan.com/token/0xf15c8c7c74b14813791af91965b82778b079d483, 0xf15c8c7c74b14813791af91965b82778b079d483)
[SCRAPE | Fri May 28 23:11:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KirbyFanClub not found on sniffer
[SUCCESS | Fri May 28 23:11:35 2021 | main.py | <module>]: success adding (aa8b3283c42f41afb39d8b6842fde237, KirbyFanClub, https://bscscan.com/token/0xa8abe132adfd06abfbe75bd4f888d4fb18ae3ca5, 0xa8abe132adfd06abfbe75bd4f888d4fb18ae3ca5)
[SCRAPE | Fri May 28 23:11:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TOB not found on sniffer
[SUCCESS | Fri May 28 23:11:36 2021 | main.py | <module>]: success adding (3b9f4206cb324168a7160c0b3fbcad12, TOB, https://bscscan.com/token/0xf7bc741ebd4eedfe6a9a9c39b1ddbcb8801d9124, 0xf7bc741ebd4eedfe6a9a9c39b1ddbcb8801d9124)
[SCRAPE | Fri May 28 23:11:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Acria Network not found on sniffer
[SUCCESS | Fri May 28 23:11:37 2021 | main.py | <module>]: success adding (b48a65c41c1c4ba5a5de51e61892f4ec, Acria Network, https://bscscan.com/token/0x74fde347d9081ac56813c56982c11ef9c73da77d, 0x74fde347d9081ac56813c56982c11ef9c73da77d)
[SCRAPE | Fri May 28 23:11:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BullRush not found on sniffer
[SUCCESS | Fri May 28 23:11:39 2021 | main.py | <module>]: success adding (dbba5449f86046fca416a0099ab35bc8, BullRush, https://bscscan.com/token/0x919ba5d59bdb86f3180398abcf68ee5be8ca155f, 0x919ba5d59bdb86f3180398abcf68ee5be8ca155f)
[SCRAPE | Fri May 28 23:11:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RUBYTOKEN not found on sniffer
[SUCCESS | Fri May 28 23:11:40 2021 | main.py | <module>]: success adding (a0f9ab51b71b40cb82c000e869f98db4, RUBYTOKEN, https://bscscan.com/token/0xd484f0c0f0beca704cdbc6c602403158e0edb5a3, 0xd484f0c0f0beca704cdbc6c602403158e0edb5a3)
[SCRAPE | Fri May 28 23:11:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WhiteRabbit not found on sniffer
[SUCCESS | Fri May 28 23:11:42 2021 | main.py | <module>]: success adding (2f1aa97897e24814923d0a7d4e8ee61b, WhiteRabbit, https://bscscan.com/token/0xf52ea6a60667db12f3b42c875cd8a099cec895a9, 0xf52ea6a60667db12f3b42c875cd8a099cec895a9)
[SCRAPE | Fri May 28 23:11:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: COWBOY TOKEN not found on sniffer
[SUCCESS | Fri May 28 23:11:43 2021 | main.py | <module>]: success adding (44e60c3e29f948ff860c38e683ce5b99, COWBOY TOKEN, https://bscscan.com/token/0xcbcad9e89ba1d3791a71ad54a3640eeb2d3af721, 0xcbcad9e89ba1d3791a71ad54a3640eeb2d3af721)
[SCRAPE | Fri May 28 23:11:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: XBTC Coin not found on sniffer
[SUCCESS | Fri May 28 23:11:44 2021 | main.py | <module>]: success adding (308d314473704af8872956822464a78e, XBTC Coin, https://bscscan.com/token/0xd653360c444c0ced01451b5d685bf02c9d98d161, 0xd653360c444c0ced01451b5d685bf02c9d98d161)
[SCRAPE | Fri May 28 23:11:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GodToken not found on sniffer
[SUCCESS | Fri May 28 23:11:46 2021 | main.py | <module>]: success adding (1a76690a64d942b8b3d3ff41dff56a27, GodToken, https://bscscan.com/token/0xa908ed65eb473e4ec56e20aacf45a1dda6317a86, 0xa908ed65eb473e4ec56e20aacf45a1dda6317a86)
[SCRAPE | Fri May 28 23:11:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Chubby Inu not found on sniffer
[SUCCESS | Fri May 28 23:11:47 2021 | main.py | <module>]: success adding (0aba36b17d1648f988e1ea0c52063225, Chubby Inu, https://bscscan.com/token/0xeefb1e2fd933d9d0500253342b431408226c83f4, 0xeefb1e2fd933d9d0500253342b431408226c83f4)
[SCRAPE | Fri May 28 23:11:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CTO RX not found on sniffer
[SUCCESS | Fri May 28 23:11:49 2021 | main.py | <module>]: success adding (7d038f5f0a5d43f49af6a492eae0139f, CTO RX, https://bscscan.com/token/0x238b7835eb21a0bca7fb5903de217cb6ceab4bfa, 0x238b7835eb21a0bca7fb5903de217cb6ceab4bfa)
[SCRAPE | Fri May 28 23:11:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AKIRA INU not found on sniffer
[SUCCESS | Fri May 28 23:11:50 2021 | main.py | <module>]: success adding (2c1b427760f746beb61e9eca44a11468, AKIRA INU, https://bscscan.com/token/0x8a81ee94e35b2df09e7474691db81cab9cd2a634, 0x8a81ee94e35b2df09e7474691db81cab9cd2a634)
[SCRAPE | Fri May 28 23:11:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CoinOfInternet not found on sniffer
[SUCCESS | Fri May 28 23:11:52 2021 | main.py | <module>]: success adding (07413b47f5504ee9b630a7f0a48412a1, CoinOfInternet, https://bscscan.com/token/0x75452c10ae01d146a55be1df41fd78d979e9d2ba, 0x75452c10ae01d146a55be1df41fd78d979e9d2ba)
[SCRAPE | Fri May 28 23:11:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Cum Inu not found on sniffer
[SUCCESS | Fri May 28 23:11:53 2021 | main.py | <module>]: success adding (54429647e3fb4005bea0ba2f426d2cd9, Cum Inu, https://bscscan.com/token/0xcc99311eb79e086ba90e750df2461b429f221cc6, 0xcc99311eb79e086ba90e750df2461b429f221cc6)
[SCRAPE | Fri May 28 23:11:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Galaxy not found on sniffer
[SUCCESS | Fri May 28 23:11:54 2021 | main.py | <module>]: success adding (f7a7352140d14356a60571b23d7893d2, Galaxy, https://bscscan.com/token/0x377ab49c55f97da1d650c620bad6de32f993606c, 0x377ab49c55f97da1d650c620bad6de32f993606c)
[SCRAPE | Fri May 28 23:11:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ExtraCoin not found on sniffer
